customer_id,full_name,email,country,join_date,segment,is_active
2908,Jason Crawford,jasoncrawford_2908@example.com,Singapore,2023-04-08,business,True
2909,Kim Underwood,kimunderwood_2909@example.com,Germany,2022-12-29,premium,True
2910,Kevin Fisher,kevinfisher_2910@example.com,India,2023-06-26,retail,True
2911,Melissa Goodman,melissagoodman_2911@example.com,Australia,2023-12-16,retail,True
2912,Cynthia Smith,cynthiasmith_2912@example.com,Canada,2022-03-17,business,True
2913,Alicia Grant DVM,aliciagrantdvm_2913@example.com,Canada,2023-03-08,premium,True
2914,Amy Bailey,amybailey_2914@example.com,France,2023-03-01,retail,False
2915,Sharon Fuentes,sharonfuentes_2915@example.com,Japan,2023-07-05,retail,True
2916,Charles Castaneda,charlescastaneda_2916@example.com,France,2023-03-23,retail,True
2917,Susan Sanchez,susansanchez_2917@example.com,United Kingdom,2024-11-24,retail,True
2918,Amy Taylor,amytaylor_2918@example.com,Canada,2024-08-14,retail,True
2919,Michele Bennett,michelebennett_2919@example.com,Singapore,2022-03-11,retail,True
2920,Vincent Watson,vincentwatson_2920@example.com,Australia,2022-01-17,retail,True
2921,Mary Jones,maryjones_2921@example.com,Australia,2022-07-25,retail,True
2922,Sheila Johnson,sheilajohnson_2922@example.com,Canada,2024-08-14,retail,True
2923,Bob Jones,bobjones_2923@example.com,India,2024-07-23,retail,True
2924,Robin Hernandez,robinhernandez_2924@example.com,Singapore,2024-08-27,business,True
2925,Patrick Adkins,patrickadkins_2925@example.com,Australia,2023-11-23,retail,True
2926,Elizabeth Jenkins,elizabethjenkins_2926@example.com,United States,2023-04-25,retail,False
2927,Richard Dominguez,richarddominguez_2927@example.com,Japan,2022-08-09,retail,True
2928,Christopher Ibarra,christopheribarra_2928@example.com,Brazil,2024-03-31,retail,True
2929,Paul Gordon,paulgordon_2929@example.com,Canada,2023-09-08,business,False
2930,Ronnie Frazier,ronniefrazier_2930@example.com,Japan,2023-02-11,premium,True
2931,Kristen Gallegos,kristengallegos_2931@example.com,Canada,2022-09-24,retail,True
2932,Kathryn Fletcher,kathrynfletcher_2932@example.com,United States,2022-07-05,retail,True
2933,Christopher Dudley,christopherdudley_2933@example.com,Australia,2024-07-28,retail,True
2934,Vanessa Martinez,vanessamartinez_2934@example.com,Canada,2023-02-15,business,True
2935,Manuel Robinson,manuelrobinson_2935@example.com,United Kingdom,2023-01-14,retail,True
2936,Paul Hansen,paulhansen_2936@example.com,United Kingdom,2023-05-17,retail,True
2937,Rose Mcdonald,rosemcdonald_2937@example.com,Australia,2022-01-11,retail,True
2938,Martin Wilcox,martinwilcox_2938@example.com,India,2024-03-18,retail,False
2939,Robert Lucas,robertlucas_2939@example.com,Singapore,2024-08-07,retail,True
2940,Brian Miller,brianmiller_2940@example.com,United Kingdom,2024-03-04,retail,True
2941,Sarah Johnson,sarahjohnson_2941@example.com,Canada,2024-03-29,retail,True
2942,Joshua Jones,joshuajones_2942@example.com,Singapore,2024-03-17,retail,True
2943,Nicole Parker,nicoleparker_2943@example.com,Brazil,2022-02-25,retail,True
2944,Margaret Johnson,margaretjohnson_2944@example.com,Germany,2024-01-26,retail,True
2945,William Cunningham,williamcunningham_2945@example.com,United States,2024-03-26,business,True
2946,Rachel Williams,rachelwilliams_2946@example.com,Canada,2024-10-20,retail,True
2947,Tony Smith,tonysmith_2947@example.com,Singapore,2022-07-10,retail,True
2948,Douglas Sanders,douglassanders_2948@example.com,Singapore,2022-11-05,retail,True
2949,Paul Swanson,paulswanson_2949@example.com,India,2022-03-13,retail,False
2950,Michele Davis,micheledavis_2950@example.com,Canada,2022-12-01,retail,True
2951,Patrick Garcia,patrickgarcia_2951@example.com,United Kingdom,2024-08-10,business,True
2952,Brittany Matthews,brittanymatthews_2952@example.com,United Kingdom,2024-04-08,business,True
2953,Kevin Christian,kevinchristian_2953@example.com,Australia,2022-09-21,retail,True
2954,Christian Ford,christianford_2954@example.com,India,2022-01-24,retail,False
2955,Anna Higgins,annahiggins_2955@example.com,Singapore,2024-05-15,retail,True
2956,Rhonda Pena,rhondapena_2956@example.com,France,2022-08-26,retail,True
2957,Candace Stuart,candacestuart_2957@example.com,India,2024-10-25,retail,True
2958,Monica Curtis,monicacurtis_2958@example.com,Australia,2024-12-31,premium,True
2959,Gloria Floyd,gloriafloyd_2959@example.com,Canada,2024-05-18,retail,True
2960,Isaac Chase,isaacchase_2960@example.com,United Kingdom,2022-11-04,retail,False
2961,Steven Schroeder,stevenschroeder_2961@example.com,Brazil,2023-06-13,retail,True
2962,Daniel Bishop,danielbishop_2962@example.com,India,2024-06-09,retail,True
2963,Christian Burton,christianburton_2963@example.com,United Kingdom,2024-09-29,retail,True
2964,Robert Thomas PhD,robertthomasphd_2964@example.com,Brazil,2024-01-27,retail,True
2965,Tracy Harrington,tracyharrington_2965@example.com,France,2022-02-18,retail,True
2966,Brandon Edwards,brandonedwards_2966@example.com,Australia,2024-05-04,retail,True
2967,Candice Ramirez,candiceramirez_2967@example.com,United States,2022-08-17,retail,True
2968,Brandon White,brandonwhite_2968@example.com,Singapore,2023-05-25,retail,True
2969,Deanna Kennedy,deannakennedy_2969@example.com,Canada,2022-10-24,retail,True
2970,Shawn Santos,shawnsantos_2970@example.com,France,2023-12-09,premium,True
2971,Caleb Carroll,calebcarroll_2971@example.com,Germany,2024-12-08,retail,True
2972,Scott Morales,scottmorales_2972@example.com,Australia,2024-02-03,retail,True
2973,Sylvia Anderson,sylviaanderson_2973@example.com,United Kingdom,2024-02-22,retail,True
2974,Ryan Crane,ryancrane_2974@example.com,Australia,2023-09-11,retail,True
2975,Michael Hunter,michaelhunter_2975@example.com,France,2022-06-12,business,True
2976,Shawn Fleming,shawnfleming_2976@example.com,United Kingdom,2023-01-28,retail,False
2977,Maria Figueroa,mariafigueroa_2977@example.com,Brazil,2024-11-18,retail,True
2978,Roberto Smith,robertosmith_2978@example.com,United States,2024-02-06,retail,True
2979,Donna Moore,donnamoore_2979@example.com,Singapore,2023-07-17,retail,True
2980,Benjamin Price,benjaminprice_2980@example.com,France,2024-10-24,retail,True
2981,Brandon Owens,brandonowens_2981@example.com,Canada,2023-08-07,retail,True
2982,Stephanie Marshall,stephaniemarshall_2982@example.com,United States,2024-04-28,retail,True
2983,Nicholas Lowery,nicholaslowery_2983@example.com,India,2023-10-14,retail,True
2984,Patricia Gonzalez,patriciagonzalez_2984@example.com,Australia,2023-03-29,retail,True
2985,Evan Davies,evandavies_2985@example.com,Brazil,2024-08-01,retail,True
2986,Dr. John Ramirez,drjohnramirez_2986@example.com,Australia,2024-03-07,retail,True
2987,Christopher Harrison,christopherharrison_2987@example.com,Australia,2023-11-29,retail,True
2988,Erica Johnson,ericajohnson_2988@example.com,Canada,2024-08-04,business,True
2989,Jamie Mayer,jamiemayer_2989@example.com,Japan,2022-12-15,retail,True
2990,Jeffrey Kennedy,jeffreykennedy_2990@example.com,United States,2022-06-10,retail,True
2991,Sean Cisneros,seancisneros_2991@example.com,Australia,2022-06-20,retail,False
2992,Debra Reid,debrareid_2992@example.com,Australia,2023-09-15,retail,True
2993,Benjamin Sullivan,benjaminsullivan_2993@example.com,India,2022-03-02,retail,True
2994,Michael Savage,michaelsavage_2994@example.com,Brazil,2023-12-22,retail,True
2995,Mckenzie Green,mckenziegreen_2995@example.com,United States,2023-08-05,retail,True
2996,Anna Valenzuela,annavalenzuela_2996@example.com,Germany,2024-02-08,business,True
2997,Paul Martin,paulmartin_2997@example.com,Brazil,2022-09-10,retail,True
2998,Jason Alvarez,jasonalvarez_2998@example.com,United Kingdom,2023-08-16,retail,True
2999,Caitlyn Horton,caitlynhorton_2999@example.com,Singapore,2024-04-16,retail,True
3000,Michael Price,michaelprice_3000@example.com,Brazil,2023-07-26,retail,True
3001,Richard Harper,richardharper_3001@example.com,United Kingdom,2023-10-13,retail,True
3002,Michael Jensen,michaeljensen_3002@example.com,Germany,2024-04-07,retail,True
3003,William Mcmillan,williammcmillan_3003@example.com,India,2022-11-18,business,True
3004,Nancy Stewart,nancystewart_3004@example.com,France,2022-01-07,retail,True
3005,Jimmy Hernandez,jimmyhernandez_3005@example.com,India,2022-12-19,retail,True
3006,Ashley Cordova,ashleycordova_3006@example.com,Brazil,2024-05-06,premium,True
3007,Joseph Smith,josephsmith_3007@example.com,United States,2023-04-05,retail,True
3008,Ronnie Martinez,ronniemartinez_3008@example.com,United Kingdom,2024-04-17,business,True
3009,Wayne Davis,waynedavis_3009@example.com,Germany,2022-12-07,retail,True
3010,William Fisher,williamfisher_3010@example.com,United Kingdom,2024-01-29,retail,True
3011,Carol Gray,carolgray_3011@example.com,Singapore,2024-11-13,business,True
3012,Tristan Bonilla,tristanbonilla_3012@example.com,Canada,2024-07-26,retail,True
3013,Alexis Cervantes,alexiscervantes_3013@example.com,Canada,2024-08-25,business,False
3014,Steven Shaw,stevenshaw_3014@example.com,Australia,2022-09-29,retail,True
3015,Melissa Banks,melissabanks_3015@example.com,Germany,2024-08-02,retail,True
3016,Jason Bell,jasonbell_3016@example.com,India,2023-05-11,retail,False
3017,Kelly Hubbard,kellyhubbard_3017@example.com,Japan,2022-08-16,business,True
3018,Christopher Patterson,christopherpatterson_3018@example.com,Canada,2023-05-17,retail,False
3019,Kurt Daniels,kurtdaniels_3019@example.com,United States,2022-03-08,retail,True
3020,Ryan Barker,ryanbarker_3020@example.com,Japan,2024-08-20,business,True
3021,Douglas Oliver,douglasoliver_3021@example.com,Singapore,2023-06-17,business,True
3022,Shannon Cowan,shannoncowan_3022@example.com,Brazil,2024-12-29,retail,True
3023,Ashley Banks,ashleybanks_3023@example.com,United States,2023-08-23,business,True
3024,Jennifer Crawford,jennifercrawford_3024@example.com,United States,2024-01-15,retail,False
3025,Tammy Garcia,tammygarcia_3025@example.com,India,2024-05-27,retail,True
3026,Kevin Johnson,kevinjohnson_3026@example.com,France,2022-08-17,retail,True
3027,Jason Walker,jasonwalker_3027@example.com,Australia,2022-10-18,business,True
3028,James Gonzalez,jamesgonzalez_3028@example.com,Germany,2023-06-26,retail,True
3029,Caleb Ponce,calebponce_3029@example.com,United Kingdom,2024-07-27,business,True
3030,Jennifer Hoover,jenniferhoover_3030@example.com,Germany,2023-06-17,retail,True
3031,Natalie Smith,nataliesmith_3031@example.com,Australia,2024-07-11,retail,True
3032,Danny Campbell,dannycampbell_3032@example.com,Brazil,2022-03-15,retail,True
3033,Deborah Roberson,deborahroberson_3033@example.com,France,2022-02-23,retail,True
3034,Jennifer Allen,jenniferallen_3034@example.com,Australia,2023-08-20,retail,True
3035,Jennifer Smith,jennifersmith_3035@example.com,Brazil,2023-09-17,retail,True
3036,James Montoya,jamesmontoya_3036@example.com,France,2022-11-13,retail,True
3037,Lindsay Rogers,lindsayrogers_3037@example.com,Canada,2023-08-22,business,True
3038,Wendy Allen,wendyallen_3038@example.com,Germany,2022-02-27,business,True
3039,Cheryl Newman,cherylnewman_3039@example.com,Canada,2022-01-25,retail,True
3040,Rebecca Lane,rebeccalane_3040@example.com,Japan,2024-04-11,retail,False
3041,Mark Madden,markmadden_3041@example.com,Australia,2022-11-16,retail,True
3042,Tanner Holmes,tannerholmes_3042@example.com,Japan,2024-02-06,retail,False
3043,Brett Owen,brettowen_3043@example.com,Canada,2024-12-11,retail,True
3044,Lynn Mueller,lynnmueller_3044@example.com,Singapore,2022-01-30,retail,True
3045,Lori Green,lorigreen_3045@example.com,Germany,2023-09-26,retail,True
3046,Tiffany Harris,tiffanyharris_3046@example.com,Brazil,2022-09-02,retail,True
3047,Jeffrey Fuller,jeffreyfuller_3047@example.com,India,2022-01-25,business,True
3048,Alyssa Zimmerman,alyssazimmerman_3048@example.com,Japan,2023-04-13,retail,True
3049,Angela Reyes,angelareyes_3049@example.com,United States,2024-03-27,retail,False
3050,Bianca Chavez,biancachavez_3050@example.com,Japan,2022-05-18,retail,False
3051,Heather Allen,heatherallen_3051@example.com,Japan,2022-06-12,premium,True
3052,Elizabeth Nichols,elizabethnichols_3052@example.com,Brazil,2024-12-06,retail,True
3053,Richard Hartman,richardhartman_3053@example.com,Canada,2023-05-17,retail,True
3054,Mary Hill,maryhill_3054@example.com,Canada,2022-03-24,premium,True
3055,Lori Little,lorilittle_3055@example.com,France,2022-07-07,retail,True
3056,Ashley Stevens,ashleystevens_3056@example.com,United Kingdom,2022-09-29,retail,True
3057,Ashley Campbell,ashleycampbell_3057@example.com,Germany,2023-05-15,retail,True
3058,Anna Snyder,annasnyder_3058@example.com,India,2022-07-21,retail,True
3059,Ryan Myers,ryanmyers_3059@example.com,Australia,2022-05-30,retail,True
3060,Alex Jones DVM,alexjonesdvm_3060@example.com,United Kingdom,2024-09-01,retail,True
3061,Michael Brooks,michaelbrooks_3061@example.com,Germany,2024-09-24,retail,True
3062,Terry Stokes,terrystokes_3062@example.com,Singapore,2022-08-17,retail,True
3063,Adam White,adamwhite_3063@example.com,Germany,2024-07-23,premium,True
3064,Lisa Johnson,lisajohnson_3064@example.com,Singapore,2023-07-09,retail,True
3065,Wendy Webb,wendywebb_3065@example.com,Japan,2024-09-16,retail,False
3066,Kimberly Moore,kimberlymoore_3066@example.com,France,2023-06-26,business,True
3067,Tammy Lee,tammylee_3067@example.com,France,2024-10-27,retail,True
3068,Alexander Hunt,alexanderhunt_3068@example.com,Canada,2024-09-25,retail,True
3069,Sean Wilson,seanwilson_3069@example.com,Japan,2024-08-21,retail,True
3070,Garrett Robinson,garrettrobinson_3070@example.com,Singapore,2023-09-16,retail,True
3071,Teresa Adams,teresaadams_3071@example.com,Australia,2023-01-10,retail,True
3072,Dr. Gregory Arnold,drgregoryarnold_3072@example.com,Germany,2023-03-13,retail,True
3073,Patrick Simpson,patricksimpson_3073@example.com,Japan,2024-08-24,retail,True
3074,Jennifer Lee,jenniferlee_3074@example.com,Brazil,2023-03-07,retail,True
3075,Michael Clay,michaelclay_3075@example.com,Canada,2023-01-29,retail,True
3076,James Silva,jamessilva_3076@example.com,Canada,2022-11-18,retail,True
3077,Emily Bauer,emilybauer_3077@example.com,India,2024-05-03,retail,True
3078,Katherine Andrade,katherineandrade_3078@example.com,France,2024-08-24,business,True
3079,Paul Cabrera,paulcabrera_3079@example.com,Australia,2022-10-24,retail,True
3080,Lisa Patterson,lisapatterson_3080@example.com,Australia,2024-07-10,retail,True
3081,Jacqueline Chen,jacquelinechen_3081@example.com,Singapore,2022-01-12,retail,True
3082,Christopher Johnson,christopherjohnson_3082@example.com,Singapore,2023-12-26,retail,True
3083,Laurie Carter,lauriecarter_3083@example.com,India,2023-07-16,retail,True
3084,Maria Sanford,mariasanford_3084@example.com,Germany,2023-06-09,retail,True
3085,Allen White,allenwhite_3085@example.com,Australia,2024-05-25,retail,True
3086,Richard Howard,richardhoward_3086@example.com,Japan,2023-02-13,retail,True
3087,Matthew Watson,matthewwatson_3087@example.com,India,2023-07-16,retail,True
3088,Barbara Flores,barbaraflores_3088@example.com,Australia,2024-09-09,business,True
3089,Gary Marshall,garymarshall_3089@example.com,United States,2024-03-09,retail,False
3090,Stephanie Hoffman,stephaniehoffman_3090@example.com,India,2023-05-27,retail,True
3091,Lance Rose,lancerose_3091@example.com,Singapore,2022-05-02,retail,True
3092,Donald Franklin,donaldfranklin_3092@example.com,France,2024-01-27,retail,True
3093,Shannon Jones,shannonjones_3093@example.com,India,2022-10-03,business,True
3094,Jennifer Avila,jenniferavila_3094@example.com,Singapore,2022-11-07,business,True
3095,Francisco Gonzalez,franciscogonzalez_3095@example.com,Brazil,2023-02-14,retail,True
3096,Kathleen Mooney,kathleenmooney_3096@example.com,Australia,2023-06-18,retail,True
3097,Caleb Jackson,calebjackson_3097@example.com,United States,2022-10-15,retail,True
3098,James Ray,jamesray_3098@example.com,Australia,2024-01-10,business,True
3099,Mason Chase,masonchase_3099@example.com,Germany,2023-01-13,retail,True
3100,Susan Mitchell DVM,susanmitchelldvm_3100@example.com,Australia,2023-11-14,retail,False
3101,Steven Hull,stevenhull_3101@example.com,France,2023-06-07,retail,False
3102,Matthew Jones,matthewjones_3102@example.com,Canada,2022-09-02,retail,True
3103,Robert Cummings,robertcummings_3103@example.com,India,2022-04-09,business,True
3104,Paul Ross,paulross_3104@example.com,Japan,2024-02-04,retail,True
3105,Emily Salazar,emilysalazar_3105@example.com,United States,2024-10-29,business,True
3106,Michael Gibson,michaelgibson_3106@example.com,Japan,2024-10-04,retail,True
3107,Tracy Martinez,tracymartinez_3107@example.com,United Kingdom,2022-06-04,retail,False
3108,Luke Johnson,lukejohnson_3108@example.com,United Kingdom,2024-12-25,retail,True
3109,Adam Garcia,adamgarcia_3109@example.com,United Kingdom,2024-08-17,retail,False
3110,Michael Graham,michaelgraham_3110@example.com,United Kingdom,2024-06-01,business,True
3111,Corey Barrera,coreybarrera_3111@example.com,Canada,2023-11-08,retail,True
3112,Steven Mayo,stevenmayo_3112@example.com,Australia,2024-07-18,retail,True
3113,Shawna Green,shawnagreen_3113@example.com,Singapore,2022-02-13,retail,True
3114,Ashley Valentine,ashleyvalentine_3114@example.com,Brazil,2024-03-09,retail,True
